INT	INT	INT	INT	STRING	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT
14001109	14	0	1109	CJSH_item_baoshi_6_11	9	27	虹彩晶花舍利	镶嵌位置:#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S荣誉商店（兑换商店区）#cC8B88E出售	20000	10	1000	1	0	200	10558	-1	-1	-1	-1	-1	-1	3	2	-1	-1	-1	-1	0	-1	0	0	3c00ff	多彩宝石	FFFFFF09	0	掉落多彩宝石.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
####	普通宝石																																										
14010001	14	1	1	CJSH_item_baoshi_1_2	8	1~12|21|28|35~46	初级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（2级）#cC8B88E制造	2000	10	500	1	0	12	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_01_红.lmodel	cj_yingguang_huang	0	ffffff	-1	0	0	1
14010002	14	1	2	CJSH_item_baoshi_1_5	8	1~12|21|28|35~46	中级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（4级）#cC8B88E制造	6000	10	500	1	0	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	1	0	1
14010003	14	1	3	CJSH_item_baoshi_1_8	8	1~12|21|28|35~46	高级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	12	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_05_红.lmodel	cj_yingguang_huang	0	ffffff	-1	2	0	1
14010004	14	1	4	CJSH_item_baoshi_1_11	8	1~12|21|28|35~46	圣徒级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级红变石升级而成	50000	10	500	1	0	12	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_09_红.lmodel	cj_yingguang_huang	0	ffffff	-1	3	1	1
14010005	14	1	5	CJSH_item_baoshi_1_12	8	1~12|21|28|35~46	大师级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级红变石升级而成	82000	10	500	1	0	12	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	4	1	1
14010006	14	1	6	CJSH_item_baoshi_1_3	8	1~12|21|28|35~46	初级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（2级）#cC8B88E制造	2000	10	500	1	0	14	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_04_红.lmodel	cj_yingguang_huang	0	ffffff	-1	8	0	1
14010007	14	1	7	CJSH_item_baoshi_1_6	8	1~12|21|28|35~46	中级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（4级）#cC8B88E制造	6000	10	500	1	0	14	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_02_红.lmodel	cj_yingguang_huang	0	ffffff	-1	9	0	1
14010008	14	1	8	CJSH_item_baoshi_1_9	8	1~12|21|28|35~46	高级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	14	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_10_红.lmodel	cj_yingguang_huang	0	ffffff	-1	10	0	1
14010009	14	1	9	CJSH_item_baoshi_1_12	8	1~12|21|28|35~46	圣徒级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级红琥珀升级而成	50000	10	500	1	0	14	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_03_红.lmodel	cj_yingguang_huang	0	ffffff	-1	11	1	1
14010010	14	1	10	CJSH_item_baoshi_1_7	8	1~12|21|28|35~46	大师级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级红琥珀升级而成	82000	10	500	1	0	14	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	12	1	1
14010011	14	1	11	CJSH_item_baoshi_1_4	8	1~12|21|28|35~46	初级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（2级）#cC8B88E制造	2000	10	500	1	0	10	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_07_红.lmodel	cj_yingguang_huang	0	ffffff	-1	16	0	1
14010012	14	1	12	CJSH_item_baoshi_1_7	8	1~12|21|28|35~46	中级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（4级）#cC8B88E制造	6000	10	500	1	0	10	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_06_红.lmodel	cj_yingguang_huang	0	ffffff	-1	17	0	1
14010013	14	1	13	CJSH_item_baoshi_1_10	8	1~12|21|28|35~46	高级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	10	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_08_红.lmodel	cj_yingguang_huang	0	ffffff	-1	18	0	1
14010014	14	1	14	CJSH_item_baoshi_1_13	8	1~12|21|28|35~46	圣徒级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级红锆石升级而成	50000	10	500	1	0	10	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_12_红.lmodel	cj_yingguang_huang	0	ffffff	-1	19	1	1
14010015	14	1	15	CJSH_item_baoshi_1_11	8	1~12|21|28|35~46	大师级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级红锆石升级而成	82000	10	500	1	0	10	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	20	1	1
14010016	14	1	16	CJSH_item_baoshi_1_13	8	1~12|24|28|29|35~46	高级红龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_11_红.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14010017	14	1	17	CJSH_item_baoshi_1_2	8	1~12|24|28|29|35~46	圣徒级红龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	53	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14010018	14	1	18	CJSH_item_baoshi_1_4	8	1~12|24|28|29|35~46	大师级红龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（9级）#cC8B88E制造	14000	10	500	1	0	53	2	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14010019	14	1	19	CJSH_item_baoshi_1_5	8	1~12|24|28|29|35~46	宗师级红龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（10级）#cC8B88E制造	50000	10	500	1	0	53	2	22	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010020	14	1	20	CJSH_item_baoshi_1_6	8	1~12|24|28|29|35~46	传说级红龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010021	14	1	21	CJSH_item_baoshi_1_14	8	23|25|27|26|20|22|24|29	高级红玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_01_红.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14010022	14	1	22	CJSH_item_baoshi_1_9	8	23|25|27|26|20|22|24|29	圣徒级红玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	54	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14010023	14	1	23	CJSH_item_baoshi_1_10	8	23|25|27|26|20|22|24|29	大师级红玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	54	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010024	14	1	24	CJSH_item_baoshi_1_8	8	23|25|27|26|20|22|24|29	宗师级红玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	54	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010025	14	1	25	CJSH_item_baoshi_1_11	8	23|25|27|26|20|22|24|29	传说级红玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010026	14	1	26	CJSH_item_baoshi_1_15	8	1~12|24|29|35~46	高级红猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	2000	10	500	1	0	97	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石_11_红.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010027	14	1	27	CJSH_item_baoshi_1_2	8	1~12|24|29|35~46	圣徒级红猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	6000	10	500	1	0	97	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010028	14	1	28	CJSH_item_baoshi_1_4	8	1~12|24|29|35~46	大师级红猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	97	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010029	14	1	29	CJSH_item_baoshi_1_5	8	1~12|24|29|35~46	宗师级红猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	97	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010030	14	1	30	CJSH_item_baoshi_1_6	8	1~12|24|29|35~46	传说级红猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	97	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010031	14	1	31	CJSH_item_baoshi_1_13	8	1~12|21|28|35~46	宗师级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级红变石升级而成	82000	10	500	1	0	12	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	5	1	1
14010032	14	1	32	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	传说级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级红变石升级而成	82000	10	500	1	0	12	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010033	14	1	33	CJSH_item_baoshi_1_15	8	1~12|21|28|35~46	神话级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	12	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010034	14	1	34	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	逆天级红变石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	12	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010035	14	1	35	CJSH_item_baoshi_1_14	8	1~12|21|28|35~46	宗师级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级红琥珀升级而成	82000	10	500	1	0	14	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	13	1	1
14010036	14	1	36	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	传说级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级红琥珀升级而成	82000	10	500	1	0	14	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010037	14	1	37	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	神话级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010038	14	1	38	CJSH_item_baoshi_1_11	8	1~12|21|28|35~46	逆天级红琥珀	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	14	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010039	14	1	39	CJSH_item_baoshi_1_15	8	1~12|21|28|35~46	宗师级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级红锆石升级而成	82000	10	500	1	0	10	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	21	1	1
14010040	14	1	40	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	传说级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级红锆石升级而成	82000	10	500	1	0	10	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010041	14	1	41	CJSH_item_baoshi_1_14	8	1~12|21|28|35~46	神话级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14010042	14	1	42	CJSH_item_baoshi_1_16	8	1~12|21|28|35~46	逆天级红锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O戒指#cC8B88E、#O徽章#cC8B88E	82000	10	500	1	0	10	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	红宝石	FFFFFF09	0	掉落宝石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14020001	14	2	1	CJSH_item_baoshi_5_2	8	23|25|27|26|20|22	初级绿柱石	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	18	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	绿宝石	FFFFFF09	0	掉落宝石_01_绿.lmodel	cj_yingguang_huang	0	ffffff	-1	24	0	1
