INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	INT	STRING
2078	2078	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到39点近攻。释放者近攻计算比率70%，目标近防计算比率42%	1	七伤剑阵：每2秒受到39点近攻。释放者近攻计算比率70%，目标近防计算比率42%
2079	2079	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到42点近攻。释放者近攻计算比率75%，目标近防计算比率45%	1	七伤剑阵：每2秒受到42点近攻。释放者近攻计算比率75%，目标近防计算比率45%
2080	2080	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到45点近攻。释放者近攻计算比率80%，目标近防计算比率48%	1	七伤剑阵：每2秒受到45点近攻。释放者近攻计算比率80%，目标近防计算比率48%
																				0		
2081	2081	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中3	1	七星剑阵：增加命中3
2082	2082	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中4	1	七星剑阵：增加命中4
2083	2083	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中5	1	七星剑阵：增加命中5
2084	2084	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中6	1	七星剑阵：增加命中6
2085	2085	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中7	1	七星剑阵：增加命中7
2086	2086	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中8	1	七星剑阵：增加命中8
2087	2087	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中9	1	七星剑阵：增加命中9
2088	2088	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中10	1	七星剑阵：增加命中10
2089	2089	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中11	1	七星剑阵：增加命中11
2090	2090	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中12	1	七星剑阵：增加命中12
																				0		
																				0		
																				0		
																				0		
																				0		
2101	2101	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避30	1	逍遥游：增加闪避30
2102	2102	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避35	1	逍遥游：增加闪避35
2103	2103	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避40	1	逍遥游：增加闪避40
2104	2104	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避45	1	逍遥游：增加闪避45
2105	2105	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避50	1	逍遥游：增加闪避50
2106	2106	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避55	1	逍遥游：增加闪避55
2107	2107	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避60	1	逍遥游：增加闪避60
2108	2108	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避65	1	逍遥游：增加闪避65
2109	2109	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避70	1	逍遥游：增加闪避70
2110	2110	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避75	1	逍遥游：增加闪避75
2091	2091	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2092	2092	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2093	2093	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2094	2094	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2095	2095	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2096	2096	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2097	2097	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2098	2098	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2099	2099	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2100	2100	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失
2111	2111	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度60%	1	梯云纵：增加移动速度60%
2112	2112	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度70%	1	梯云纵：增加移动速度70%
2113	2113	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度80%	1	梯云纵：增加移动速度80%
2114	2114	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度90%	1	梯云纵：增加移动速度90%
2115	2115	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度100%	1	梯云纵：增加移动速度100%
2116	2116	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度110%	1	梯云纵：增加移动速度110%
2117	2117	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度120%	1	梯云纵：增加移动速度120%
2118	2118	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度130%	1	梯云纵：增加移动速度130%
2119	2119	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度140%	1	梯云纵：增加移动速度140%
2120	2120	10	1	CJSH_skill_player_2_9			人物脚部绑定点	状态剑侠_梯云纵_01		人物脚部绑定点	0	1	0	0						梯云纵：增加移动速度150%	1	梯云纵：增加移动速度150%
2171	2171	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低4，闪避降低4	1	穴打风池：韧性降低4，闪避降低4
2172	2172	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低6，闪避降低6	1	穴打风池：韧性降低6，闪避降低6
2173	2173	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低8，闪避降低8	1	穴打风池：韧性降低8，闪避降低8
2174	2174	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低10，闪避降低10	1	穴打风池：韧性降低10，闪避降低10
2175	2175	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低12，闪避降低12	1	穴打风池：韧性降低12，闪避降低12
2176	2176	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低14，闪避降低14	1	穴打风池：韧性降低14，闪避降低14
2177	2177	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低16，闪避降低16	1	穴打风池：韧性降低16，闪避降低16
2178	2178	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低18，闪避降低18	1	穴打风池：韧性降低18，闪避降低18
2179	2179	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低20，闪避降低20	1	穴打风池：韧性降低20，闪避降低20
2180	2180	10	1	CJSH_skill_player_2_9			人物身体前置点			人物身体受击点	0	1	1	0						穴打风池：韧性降低22，闪避降低22	1	穴打风池：韧性降低22，闪避降低22
2211	2211	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少2	1	凌波微步：韧性减少2
2212	2212	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少4	1	凌波微步：韧性减少4
2213	2213	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少6	1	凌波微步：韧性减少6
2214	2214	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少8	1	凌波微步：韧性减少8
2215	2215	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少10	1	凌波微步：韧性减少10
2216	2216	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少12	1	凌波微步：韧性减少12
2217	2217	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少14	1	凌波微步：韧性减少14
2218	2218	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少16	1	凌波微步：韧性减少16
2219	2219	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少18	1	凌波微步：韧性减少18
2220	2220	10	1	CJSH_skill_player_1_15			人物身体前置点			人物身体受击点	0	1	0	0						凌波微步：韧性减少20	1	凌波微步：韧性减少20
2221	2221	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避30	1	逍遥游：增加闪避30
2222	2222	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避35	1	逍遥游：增加闪避35
2223	2223	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避40	1	逍遥游：增加闪避40
2224	2224	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避45	1	逍遥游：增加闪避45
2225	2225	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避50	1	逍遥游：增加闪避50
2226	2226	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避55	1	逍遥游：增加闪避55
2227	2227	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避60	1	逍遥游：增加闪避60
2228	2228	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避65	1	逍遥游：增加闪避65
2229	2229	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避70	1	逍遥游：增加闪避70
2230	2230	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避75	1	逍遥游：增加闪避75



#	骑射																					
3011	3011	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3012	3012	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3013	3013	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3014	3014	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3015	3015	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3016	3016	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3017	3017	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3018	3018	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3019	3019	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支
3020	3020	10	1	CJSH_skill_player_2_13			人物身体前置点	状态骑射_ 锋芒之歌_01		人物身体受击点	0	1	0	0						锋芒之歌：使用技能不消耗箭支	1	锋芒之歌：使用技能不消耗箭支



3051	3051	10	1	CJSH_skill_player_2_16			人物身体前置点	状态骑射_淬毒箭_01		人物身体受击点	0	1	1	0						淬毒箭：每2秒受到36点远攻，释放者远攻计算比率72%，目标远防计算比率27%	1	淬毒箭：每2秒受到36点远攻，释放者远攻计算比率72%，目标远防计算比率27%
