INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING
13060034	13	6	34	CJSH_quest_zawu_1_1	结香木	一种奇异的木头，白蚁最害怕的一种植物	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060035	13	6	35	CJSH_quest_mabian_1_2	马鞭	成吉思汗多年征战时所有的马鞭，做工精细，鞭尾镶有一颗翠绿剔透的翡翠。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060036	13	6	36	CJSH_item_juqing_3	火把	沾有易燃物品的火把，可用来照亮，也可以点燃物品	1	0	0	6	1	413322	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060037	13	6	37	CJSH_item_lvyao_1_1	狼蛛药液	绿色的一个小瓶子，真的具有毒倒数千人的威力么	1	0	0	6	1	413323	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060038	13	6	38	CJSH_quest_rongqi_1_3	装满水的皮囊	装满了清水的皮囊，足够几个人饮用	1	0	0	6	1	413324	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060039	13	6	39	CJSH_item_yaowan_3_10	马灰	黄色圆圆的一种菌类植物，具有解毒清热止血等多种药用价值	1	0	0	4	3	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13060040	13	6	40	CJSH_item_juqing_3	火把	沾有易燃物品的火把，可用来照亮，也可以点燃物品	1	0	0	6	1	413325	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	PVP	13070001	13079999																					
13070001	13	3	0	CJSH_item_xunan_1_3	神龙藏宝图碎片（龙尾）	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	21	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070002	13	3	1	CJSH_item_xunan_1_2	神龙藏宝图碎片（龙爪）	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	21	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070003	13	3	2	CJSH_item_xunan_1_4	神龙藏宝图碎片（龙身）	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	21	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070004	13	3	3	CJSH_item_xunan_1_6	神龙藏宝图碎片（龙首）	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	21	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070005	13	3	4	CJSH_quest_xinjia_1_9	龙须图5	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070006	13	3	5	CJSH_quest_xinjia_1_9	龙眼图6	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070007	13	3	6	CJSH_quest_xinjia_1_9	龙角图7	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070008	13	3	7	CJSH_quest_xinjia_1_9	龙口图8	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070009	13	3	8	CJSH_quest_xinjia_1_9	龙首图9	一块神秘的拼图，似乎蕴藏着极深的秘密	1	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070010	13	3	9	CJSH_item_grass_1_5	人参	传说的神药，有着起死回生之效。	1	0	0	4	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070011	13	3	10	CJSH_item_grass_1_8	还魂草	神奇的植物，具有还魂之效。	1	0	0	4	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13070012	13	3	11	CJSH_item_baoshi_3_3	蓝水晶	蓝色的精矿，泛着荧荧的光彩。	1	0	0	4	5	-1	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
#	大早	13080009	13081000																					
13080009	13	3	0	CJSH_item_kuangshi_2_3	紫水晶	紫色的精矿，上面闪烁着阵阵流光	1	0	0	4	5	301018	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
13080010	13	1	1	CJSH_item_yanhua_1_4	心心相映	礼花，用手触摸似乎渗透着丝丝甜蜜的气息	1	0	0	6	1	300353	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080011	13	1	2	CJSH_item_zhipian_1_6	1级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080012	13	1	3	CJSH_item_zhipian_1_6	2级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080013	13	1	4	CJSH_item_zhipian_1_7	3级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080014	13	1	5	CJSH_item_zhipian_1_8	4级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080015	13	1	6	CJSH_item_zhipian_1_9	5级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080016	13	1	7	CJSH_item_zhipian_1_10	6级保险单	花费保金与保险公司签订的单据，可在黑金押运回复任务时换取理赔单，放弃任务自动销毁。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080017	13	1	8	CJSH_item_zhipian_1_11	1级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080018	13	1	9	CJSH_item_zhipian_1_11	2级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080019	13	1	10	CJSH_item_zhipian_1_12	3级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080020	13	1	11	CJSH_item_zhipian_1_13	4级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080021	13	1	12	CJSH_item_zhipian_1_14	5级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080022	13	1	13	CJSH_item_zhipian_1_15	6级理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080023	13	1	14	CJSH_item_zhipian_1_11	理赔单	保险公司出示的理赔单据，在保险公司处换取现银赔偿。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13080024	13	3	15	CJSH_item_kuangshi_2_3	幽谷玄冰	紫色的玄冰，寒冷无比，上面闪烁着阵阵流光，将它交给龙之谷战场统帅可获得龙之谷战场积分。	1	0	0	4	5	301018	-1	-1	-1	-1	-1	-1	-1	0	0	任务道具	-1	00ccff
#	外高价索	13810001	13800010																					
13810001	13	1	1	CJSH_item_grass_1_2	回龙草	草药	1	0	0	4	15	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810002	13	1	2	CJSH_item_xiangzi_1_8	药箱	一股清新的青草味沁人心肺	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810003	13	1	3	CJSH_quest_qiguan_1_5	熊掌	美味的熊掌，上好的补品	1	0	0	4	15	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810004	13	1	4	CJSH_Monster_touxiang_2_3	小狐狸	小家伙很可爱	1	0	0	4	15	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810005	13	1	5	CJSH_item_chengshuidaoju_1_2	午餐	十里飘香的美味	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	乌孙古道	13810011	13810020																					
13810011	13	1	11	CJSH_quest_xinjia_1_7	木帖	上面刻有神秘的文字	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810012	13	1	12	CJSH_item_hongyao_1_8	黄沙蝎毒血	毒血可以清除木帖上的污迹	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810013	13	1	13	CJSH_quest_rongqi_1_3	烈酒	烈酒可以消炎祛毒	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810014	13	1	14	CJSH_item_hongyao_1_8	毒蛤之血	以毒物之血激活护身灵符，可百毒不侵。	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810015	13	1	15	CJSH_item_hongyao_1_8	野牛之血	以野牛之血敬神，天佑之。	1	0	0	4	10	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	0	00ccff
#	葱岭西麓	13810021	13810030																					
13810021	13	1	21	CJSH_quest_xinjia_1_6	藏宝图	极其诱人的神秘宝藏	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	大同路	13810031	13810040																					
13810031	13	1	31	CJSH_item_yaofen_1_8	紫金钵盂	神秘的法器蕴藏着更神秘的力量	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810032	13	1	32	CJSH_quest_rongqi_1_7	梅瓶	器形精致，画工细腻	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	济宁路	13810041	13810050																					
13810041	13	1	41	CJSH_item_wanfa_1_9	食物	香喷喷的食物勾起了每个人的食欲	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810042	13	1	42	CJSH_item_juqing_6	财宝	人的罪恶就来自于对财物的占有欲	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810043	13	1	43	CJSH_item_shujuan_1_1	孔子画像	唐朝吴道子的真迹价值连城	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810044	13	1	44	CJSH_quest_xinjia_1_7	论语	齐家治国的利器	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810045	13	1	45	CJSH_item_juqing_3	檀香	一炉祭奠华夏祖先的檀香	1	0	0	6	100	280000	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	保定路																							
13810046	13	1	46	CJSH_item_juqing_6	戏服	箱篋中存放着做工精美的戏服	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810047	13	1	47	CJSH_wanfa_add_5_8	玉佩	这曾是缘定终身的信物	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810048	13	1	48	CJSH_quest_xinjia_1_4	伪钞	伪造的“大元宝钞”可以以假乱真	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810049	13	1	49	CJSH_quest_xinjia_1_7	印钞刻板	盒子中装着可以印假钞的刻板	1	0	0	4	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	安庆路																							
13810050	13	1	50	CJSH_quest_rongqi_1_2	“黑将军”	罐中这个头很大的蟋蟀，不愧为蟋蟀中的将军	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810051	13	1	51	CJSH_item_wanfa_1_5	天蚕丝	江南水乡，盛产丝茧	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810052	13	1	52	CJSH_item_caoliao_1_6	胡杨麻	混合在丝织品中，会增加韧性	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810053	13	1	53	CJSH_item_wanfa_1_2	紫桃木	坚硬的木质让它成为制作织布机飞梭的首选材料	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810054	13	1	54	CJSH_quest_xinjia_1_7	罗贯中的书信	里面的内容不得而知，但罗贯中似乎再向谭老先生传达着什么。	1	0	0	6	100	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	大都个人玩法-生死财神																							
13810055	13	1	55	CJSH_item_wanfa_1_3	木槿	通常生长在南方的药材，有着去热，活血的功效。	1	0	0	4	1	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810056	13	1	56	CJSH_item_grass_1_8	水荷	水边生长的一味药材，清凉宁心。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810057	13	1	57	CJSH_item_grass_1_11	白术  	健脾益气，燥湿利水的一味药材。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810058	13	1	58	CJSH_item_grass_1_10	桑枝	桑树掉落的嫩枝，能治风寒湿痹。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810059	13	1	59	CJSH_item_kuangshi_1_1	玄石	虽然看起来像石头，但是可以入药，有安神的作用。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810060	13	1	60	CJSH_wanfa_add_4_4	龟甲	陈年的龟甲，可以入药。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810061	13	1	61	CJSH_item_yu_1_2	蓝鲤	罕见的蓝色鲤鱼。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810062	13	1	62	CJSH_item_yaowan_3_2	白果	原生江南，其形似小杏而核色白，名白果。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810063	13	1	63	CJSH_item_wanfa_1_1	地龙	有祛风湿，利关节，行水气之功用。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810064	13	1	64	CJSH_item_kuangshi_2_7	蚕蛹	治消渴热，并有安神宁心之功用。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810065	13	1	65	CJSH_skill_saman_1_8	白额虎爪	白额虎之爪，【个人】生死财神任务中配药之物	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810066	13	1	66	CJSH_wanfa_add_1_7	铁背蜥尾	铁背蜥之尾，【个人】生死财神 任务中配药之物	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810067	13	1	67	CJSH_quest_qiguan_1_4	长牙豕心	长牙豕之心，【个人】生死财神任务中配药之物	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810068	13	1	68	CJSH_item_common_1_16	钢鬃狼胆	钢鬃狼之胆，【个人】生死财神任务中配药之物	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810069	13	1	69	CJSH_item_kuangshi_1_16	蓝耳狐血	蓝耳狐之血，【个人】生死财神任务中配药之物	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810070	13	1	70	CJSH_skill_qishe_1_15	渔网	常常用来捕捉河里的活物。	1	0	0	6	5	300567	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810071	13	1	71	CJSH_skill_qishe_1_15	渔网	常常用来捕捉河里的活物。	1	0	0	6	5	300567	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810072	13	1	72	CJSH_item_wanfa_1_2	木杆	一捆长长的木杆，可以将树上的果子敲打下来。	1	0	0	6	5	300567	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810073	13	1	73	CJSH_item_common_1_6	钢铲	顺手的钢铲，用来挖掘。	1	0	0	6	5	300567	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810074	13	1	74	CJSH_item_common_1_6	钢铲	顺手的钢铲，用来挖掘。	1	0	0	6	5	300567	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	大都玩法-益者三友																							
13810080	13	1	100	CJSH_equip_dao_1_3	寒铁龙雀刀	寒铁打制，锋锐无比，可吹毛断发。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810081	13	1	100	CJSH_equip_dao_1_3	玄铁龙雀刀	玄铁淬炼而成，取大剑无锋之意。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810082	13	1	100	CJSH_equip_dao_1_3	大夏龙雀刀	本是中原一把名刀，不知何时流落至高丽，被奉为国宝。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810083	13	1	101	CJSH_wanfa_add_3_4	东海黑珍珠	在高丽国附近深海中，有时能采集到稀有的东海黑珍珠。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810084	13	1	101	CJSH_wanfa_add_3_4	东海珠	在高丽国附近的极深海底，有一种白玉蚌，相传偶然会有玉珍珠产于其中。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810085	13	1	101	CJSH_wanfa_add_3_4	东海夜明珠	相传在高丽国附近的某个海域中，每隔五百年，会出现一颗夜明珠。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810086	13	1	102	CJSH_item_shuji_1_4	名厨烧烤方	高丽名厨独门烧烤秘籍。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810087	13	1	102	CJSH_item_shuji_1_4	神厨秘传方	记载着一些高丽国古怪的菜式。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810088	13	1	102	CJSH_item_shuji_1_4	宫廷御膳方	高丽国独特的御膳秘方，听说其中不少菜式都是用各种蔬菜经过反复加工而成。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810089	13	1	103	CJSH_item_maopi_1_1	裘皮袄	罕见的整张白狐皮做成的皮袄，有着辟邪，驱寒之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810090	13	1	103	CJSH_item_maopi_1_1	紫貂裘皮袄	罕见的整张紫貂皮做成的皮袄，有着辟邪，驱寒之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810091	13	1	103	CJSH_item_maopi_1_1	白虎裘皮袄	罕见的整张白虎皮做成的皮袄，有着辟邪，驱寒之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810092	13	1	104	CJSH_item_grass_1_5	高丽参	高丽深山中的老山参，传说有着起死回生之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810093	13	1	104	CJSH_item_grass_1_5	高丽五品参	高丽深山中的老山参，传说有着起死回生之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810094	13	1	104	CJSH_item_grass_1_5	高丽七品参	高丽深山中的老山参，传说有着起死回生之效。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810095	13	1	105	CJSH_item_kuangshi_2_14	五尺珊瑚树	较深的海域内可以采集到的珊瑚树，价格非常昂贵	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810096	13	1	105	CJSH_item_kuangshi_2_14	七尺珊瑚树	高达七尺的珊瑚树，非深海绝地不可见	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810097	13	1	105	CJSH_item_kuangshi_2_14	九尺珊瑚树	世间罕见的九尺高的珊瑚树，历史上仅有“陶朱公”曾经收藏	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810098	13	1	106	CJSH_item_baoshi_6_12	金丝玉如意	玉质的如意饰品，上嵌金丝	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810099	13	1	106	CJSH_item_baoshi_6_12	翡翠玉如意	纯正的翡翠所做成的玉如意，做工精美质地优良	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810100	13	1	106	CJSH_item_baoshi_6_12	七宝玉如意	镶嵌了七种宝物的玉如意，夜晚之时宝物所放的光芒足以照亮	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810101	13	1	107	CJSH_item_chengshuidaoju_1_10	琉璃碗	镶嵌着珍珠的琉璃碗，异常珍贵	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810102	13	1	107	CJSH_item_chengshuidaoju_1_10	雕金琉璃碗	外镶金边的琉璃碗，其做工精美堪称一绝	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810103	13	1	107	CJSH_item_chengshuidaoju_1_10	七彩琉璃碗	传说是仙人所制作的一只琉璃碗，碗身七种色彩，绚丽夺目	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810104	13	1	108	CJSH_item_wanfa_1_2	丹阳木	传说中神仙用来制作酒具的木头，十分罕见	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810105	13	1	108	CJSH_item_wanfa_1_2	千年丹阳木	极为罕见的千年丹阳木，传说用它制成的酒杯饮酒可以长生不老	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810106	13	1	108	CJSH_item_wanfa_1_2	万年丹阳木	传说西王母所用的酒杯就是这种万年丹阳木所制……	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810107	13	1	109	CJSH_item_yaowan_1_10	补气雪蛤丹	用深山雪蛤油所制成的药丹，是润肺补血的灵药	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810108	13	1	109	CJSH_item_yaowan_1_10	人参雪蛤丹	七品人参与天山雪蛤油所制成的药丸，益气补血，延年益寿	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810109	13	1	109	CJSH_item_yaowan_1_10	玉蟾雪蛤丹	千年雪参和冰山雪蛤配制而成的大补之药，传说中此药连服7年可白日升仙	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	大都玩法-紫青宝剑																							
13810110	13	1	110	CJSH_equip_fushoujian_2_5	紫青宝剑	紫青色相交的一把宝剑，华贵无比。据说此剑内有灵性，可自行寻主。#G(右键点击使用)	1	0	0	6	5	300574	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	威海玩法-东海海图																							
13810120	13	1	120	CJSH_quest_xinjia_1_2	东海海图	此图详尽的绘制了东海海岸及海中所有的地形地貌，为马可波罗历经数年心血亲手绘制。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810121	13	1	121	CJSH_equip_dao_1_1	波斯弯刀	一柄寒光闪闪的波斯湾刀。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810122	13	1	122	CJSH_item_kuangshi_2_6	安南红果	一颗鲜美可口的安南红果。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810123	13	1	123	CJSH_equip_dao_2_7	东瀛太刀	一把做工细致的东瀛长刀。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810124	13	1	124	CJSH_item_kuangshi_2_2	缅国翡翠	一枚雕琢精美的缅国翡翠。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810125	13	1	125	CJSH_wanfa_add_3_5	爪哇海珠	一颗珍贵无比的爪哇海珠。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810126	13	1	126	CJSH_wanfa_add_5_2	吕宋香料	一袋香味奇特的吕宋香料。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810127	13	1	127	CJSH_item_shuji_1_4	印度佛经	一本样式古朴的印度佛经。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810128	13	1	128	CJSH_item_wanfa_1_13	埃及石雕	一块风格奇异的埃及石雕。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810129	13	1	129	CJSH_item_bupi_1_5	江南紫绸	一匹做工精细的江南紫绸。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
#	威海玩法-倾城火雷																							
13810140	13	1	140	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810141	13	1	141	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
13810142	13	1	142	CJSH_item_xiangzi_1_6	火雷弹	黑黝黝的火雷弹，蕴藏着巨大的破坏力。	1	0	0	4	5	-1	-1	-1	-1	-1	4	-1	-1	0	0	任务道具	-1	00ccff
