INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
11000300	11	0	300	CJSH_item_huizhang_1_5	灵魂印	对某件玩家角色上的装备使用后，可大幅提高装备的基础属性。从此这件装备只属于它的主人。适用于所有60级以上的装备。#r #r在王城#S装备铭刻大师（王城装备强化区）#cC8B88E或大都#S装备铭刻大师（大都装备强化区）#cC8B88E处使用，提升装备属性并绑定。#r #r消灭#g十八魔君#cC8B88E或#g圣山地宫内狂魔#cC8B88E获得，#g金币商店（快捷键J）#O装备打造区#N装备强化类#cC8B88E也出售。	60	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	铭刻道具	掉落_印章.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000301	11	0	301	CJSH_item_huizhang_1_5	世传灵魂印	对某件玩家角色上的装备使用后，可大幅提高装备的基础属性。从此这件装备只属于它的主人。仅适用于1～39级的装备。#r #r在王城#S装备铭刻大师（王城装备强化区）#cC8B88E或大都#S装备铭刻大师（大都装备强化区）#cC8B88E处使用，提升装备属性并绑定。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	铭刻道具	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000302	11	0	302	CJSH_item_huizhang_1_1	国传灵魂印	对某件玩家角色上的装备使用后，可大幅提高装备的基础属性。从此这件装备只属于它的主人。仅适用于40～59级的装备。#r #r在王城#S装备铭刻大师（王城装备强化区）#cC8B88E或大都#S装备铭刻大师（大都装备强化区）#cC8B88E处使用，提升装备属性并绑定。	40	-1	-1	99	75000	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	铭刻道具	掉落书卷.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000400	11	0	400	CJSH_item_baoshi_13_1	海蓝金刚	极为罕见的海蓝金刚。#r #r在王城#S装备升星大师（王城装备强化区）#cC8B88E或大都#S装备升星大师（大都装备强化区）#cC8B88E处使用，提升装备属性。#r #r大都#S[钻石金刚兑换]上官石（大都兑换商店区）#cC8B88E处兑换。#r #r适用装备：#O不低于75级的主武器、副武器、徽章。#r限9星升10星使用，升星失败后装备星级不会下降#cC8B88E。	75	-1	-1	99	59500	10	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	打星道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
11000401	11	0	400	CJSH_item_baoshi_13_2	水火金刚	极为罕见的水火金刚。#r #r在王城#S装备升星大师（王城装备强化区）#cC8B88E或大都#S装备升星大师（大都装备强化区）#cC8B88E处使用，提升装备属性。#r #r大都#S[钻石金刚兑换]上官石（大都兑换商店区）#cC8B88E处兑换。#r #r适用装备：#O不低于75级的项链、戒指。#r限9星升10星使用，升星失败后装备星级不会下降#cC8B88E。	75	-1	-1	99	59500	10	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	打星道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
11000402	11	0	400	CJSH_item_baoshi_13_3	晕光金刚	极为罕见的晕光金刚。#r #r在王城#S装备升星大师（王城装备强化区）#cC8B88E或大都#S装备升星大师（大都装备强化区）#cC8B88E处使用，提升装备属性。#r #r大都#S[钻石金刚兑换]上官石（大都兑换商店区）#cC8B88E处兑换。#r #r适用装备：#O不低于75级的衣服、帽子、披风、腰带。#r限9星升10星使用，升星失败后装备星级不会下降#cC8B88E。	75	-1	-1	99	59500	10	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	打星道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
11000403	11	0	400	CJSH_item_baoshi_13_4	炫彩金刚	极为罕见的炫彩金刚。#r #r在王城#S装备升星大师（王城装备强化区）#cC8B88E或大都#S装备升星大师（大都装备强化区）#cC8B88E处使用，提升装备属性。#r #r大都#S[钻石金刚兑换]上官石（大都兑换商店区）#cC8B88E处兑换。#r #r适用装备：#O不低于75级的护手、靴子、手镯。#r限9星升10星使用，升星失败后装备星级不会下降#cC8B88E。	75	-1	-1	99	59500	10	27	20	-1	-1	-1	-1	-1	4	0	-1	0	0	打星道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
11000500	11	0	500	CJSH_item_zahuo_3_6	黄紫海蓝水银	汞性流动，成于先天，蕴含了紫金精华。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可将黄色装备熔炼成紫色神装，并为其增加紫色特殊属性。#r #r#g金币商城（快捷键J）#O装备打造区#N装备强化类#cC8B88E出售。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。	60	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000501	11	0	501	CJSH_item_zahuo_3_1	紫檀木炭	紫檀化炭，洗尽铅华，产于东方仙山。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可将装备的紫色属性转化。#r #r#g金币商城（快捷键J）#O装备打造区#N装备强化类#cC8B88E出售。#r #r适用装备：#O所有装备#cC8B88E。	60	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000502	11	0	502	CJSH_item_zahuo_3_5	黄紫水火水银	汞性流动，成于先天，蕴含了紫金精华。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可将黄色装备熔炼成紫色神装，并为其增加紫色特殊属性。#r #r#g金币商城（快捷键J）#O装备打造区#N装备强化类#cC8B88E出售。#r #r适用装备：#O项链、戒指#cC8B88E。	60	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000503	11	0	503	CJSH_item_zahuo_3_7	黄紫晕光水银	汞性流动，成于先天，蕴含了紫金精华。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可将黄色装备熔炼成紫色神装，并为其增加紫色特殊属性。#r #r#g金币商城（快捷键J）#O装备打造区#N装备强化类#cC8B88E出售。#r #r适用装备：#O衣服、帽子、披风、腰带#cC8B88E。	60	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000504	11	0	504	CJSH_item_zahuo_3_4	黄紫炫彩水银	汞性流动，成于先天，蕴含了紫金精华。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可将黄色装备熔炼成紫色神装，并为其增加紫色特殊属性。#r #r#g金币商城（快捷键J）#O装备打造区#N装备强化类#cC8B88E出售。#r #r适用装备：#O护手、靴子、手镯#cC8B88E。	60	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000505	11	0	505	CJSH_item_dakong_15	神级炼金石	闪闪发光的神级炼金石。#r #r在王城#S装备锻造大师（王城装备强化区）#cC8B88E或大都#S装备锻造大师（大都装备强化区）#cC8B88E处使用，锻造神级套装部件。#r #r使用#O三番令#cC8B88E完成副本后宝箱产出，#g#g金币商城（快捷键J）材料区#cC8B88E出售。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000506	11	0	506	CJSH_item_dakong_16	天级炼金石	闪闪发光的天级炼金石。#r #r在王城#S装备锻造大师（王城装备强化区）#cC8B88E或大都#S装备锻造大师（大都装备强化区）#cC8B88E处使用，锻造天级套装部件。#r #r使用#O三番令#cC8B88E完成副本后宝箱产出，#g金币商城（快捷键J）材料区#cC8B88E出售。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000507	11	0	507	CJSH_item_kuangshi_1_4	焦炭	锻造装备的必须材料之一。#r #r在王城#S装备锻造大师（王城装备强化区）#cC8B88E或大都#S装备锻造大师（大都装备强化区）#cC8B88E处使用，锻造套装部件。#r #r王城#S装备锻造大师（王城装备强化区）#cC8B88E和大都#S装备锻造大师（大都装备强化区）#cC8B88E出售。	1	-1	-1	99	10000	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000508	11	0	508	CJSH_item_common_2_14	冥界声望石	闪闪发光的冥界声望石。#r #r在王城#S装备锻造大师（王城装备强化区）#cC8B88E或大都#S装备锻造大师（大都装备强化区）#cC8B88E处使用，锻造冥级套装部件。#r #r王城#S装备锻造大师（王城装备强化区）#cC8B88E或大都#S装备锻造大师（大都装备强化区）#cC8B88E处，用天传水晶和声望值兑换，同时#g金币商城（快捷键J）材料区#cC8B88E出售。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000509	11	0	509	CJSH_item_zahuo_3_1	世传乾坤石	可以逆转乾坤的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以将强化后的蓝属性重新分配，但不提高强化等级。#r #r#g波斯工艺术（5级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000510	11	0	510	CJSH_item_zahuo_3_6	世传海蓝精金	世代相传的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。#r #r#g突厥锻造术（5级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000511	11	0	511	CJSH_item_zahuo_3_5	世传水火精金	世代相传的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O项链、戒指#cC8B88E。#r #r#g波斯工艺术（5级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000512	11	0	512	CJSH_item_zahuo_3_7	世传晕光精金	世代相传的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O衣服、帽子、披风、腰带#cC8B88E。#r #r#g罗马铸甲术（5级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000513	11	0	513	CJSH_item_zahuo_3_4	世传炫彩精金	世代相传的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O护手、靴子、手镯#cC8B88E。#r #r#g罗马铸甲术（5级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000514	11	0	509	CJSH_item_zahuo_3_1	国传乾坤石	可以逆转乾坤的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以将强化后的蓝属性重新分配，但不提高强化等级。#r #r#g波斯工艺术（6级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000515	11	0	510	CJSH_item_zahuo_3_6	国传海蓝精金	举国少有的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。#r #r#g突厥锻造术（6级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000516	11	0	511	CJSH_item_zahuo_3_5	国传水火精金	举国少有的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O项链、戒指#cC8B88E。#r #r#g波斯工艺术（6级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000517	11	0	512	CJSH_item_zahuo_3_7	国传晕光精金	举国少有的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O衣服、帽子、披风、腰带#cC8B88E。#r #r#g罗马铸甲术（6级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000518	11	0	513	CJSH_item_zahuo_3_4	国传炫彩精金	举国少有的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O护手、靴子、手镯#cC8B88E。#r #r#g罗马铸甲术（6级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000519	11	0	509	CJSH_item_zahuo_3_1	神传乾坤石	可以逆转乾坤的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以将强化后的蓝属性重新分配，但不提高强化等级。#r #r#g波斯工艺术（7级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000520	11	0	510	CJSH_item_zahuo_3_6	神传海蓝精金	非常神秘的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。#r #r#g突厥锻造术（7级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000521	11	0	511	CJSH_item_zahuo_3_5	神传水火精金	非常神秘的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O项链、戒指#cC8B88E。#r #r#g波斯工艺术（7级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000522	11	0	512	CJSH_item_zahuo_3_7	神传晕光精金	非常神秘的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O衣服、帽子、披风、腰带#cC8B88E。#r #r#g罗马铸甲术（7级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000523	11	0	513	CJSH_item_zahuo_3_4	神传炫彩精金	非常神秘的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O护手、靴子、手镯#cC8B88E。#r #r#g罗马铸甲术（7级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000524	11	0	509	CJSH_item_zahuo_3_1	天传乾坤石	可以逆转乾坤的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以将强化后的蓝属性重新分配，但不提高强化等级。#r #r#g波斯工艺术（8级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000525	11	0	510	CJSH_item_zahuo_3_6	天传海蓝精金	从天而降的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。#r #r#g突厥锻造术（8级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000526	11	0	511	CJSH_item_zahuo_3_5	天传水火精金	从天而降的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O项链、戒指#cC8B88E。#r #r#g波斯工艺术（8级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000527	11	0	512	CJSH_item_zahuo_3_7	天传晕光精金	从天而降的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O衣服、帽子、披风、腰带#cC8B88E。#r #r#g罗马铸甲术（8级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000528	11	0	513	CJSH_item_zahuo_3_4	天传炫彩精金	从天而降的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O护手、靴子、手镯#cC8B88E。#r #r#g罗马铸甲术（8级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000529	11	0	509	CJSH_item_zahuo_3_1	冥传乾坤石	可以逆转乾坤的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以将强化后的蓝属性重新分配，但不提高强化等级。#r #r#g波斯工艺术（9级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	250	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
11000530	11	0	510	CJSH_item_zahuo_3_6	冥传海蓝精金	世间罕有的宝石。#r #r在王城#S装备鎏金大师（王城装备强化区）#cC8B88E或大都#S装备鎏金大师（大都装备强化区）#cC8B88E处使用，可以提升世传装备的蓝属性。#r #r适用装备：#O主武器、副武器、徽章#cC8B88E。#r #r#g突厥锻造术（9级）#cC8B88E制作。	1	-1	-1	99	59500	10	5	1	-1	-1	-1	-1	-1	4	0	-1	0	0	特殊道具	掉落矿石3.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
