INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT
10022207	155	君子剑	产地：蒙古	CJSH_equip_zhushoujian_1_10	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	2
10022208	155	寒光剑	产地：莫斯科	CJSH_equip_zhushoujian_1_9	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	2
10022209	155	青云剑	产地：波斯地区	CJSH_equip_jian_1_7	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	2
10022210	155	太乙剑	产地：莱茵河畔	CJSH_equip_jian_1_7	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffffff																																	-1	2
10023001	155	巴鲁湾明昭斩岩剑	产地：印度地区	CJSH_equip_zhushoujian_1_7	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10023002	155	仲裁大剑	产地：成吉思汗游戏	CJSH_equip_jian_1_10	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10023003	155	十三翼逆天	产地：南疆	CJSH_equip_jian_1_10	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10024001	157	世传君主之剑	产地：蒙古	HAN2_Equip_shichuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10024002	159	国传君主之剑	产地：金国	HAN2_Equip_guochuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10024003	161	神传君主之剑	产地：西域	HAN2_Equip_shenchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	2
10024004	163	天传君主之剑	产地：莱茵河畔	HAN2_Equip_tianchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10026001	155	轻骑兵征服之剑	产地：蒙古	CJSH_equip_zhushoujian_1_3	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026002	155	重骑兵斩将之剑	产地：蒙古	CJSH_equip_zhushoujian_1_3	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026010	155	轻骑兵守卫之剑	产地：蒙古	CJSH_equip_zhushoujian_1_3	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026020	155	塔塔尔杀手之剑	产地：波斯地区	CJSH_equip_zhushoujian_1_6	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026030	155	穿云之剑	产地：波斯地区	CJSH_equip_zhushoujian_1_6	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026040	155	一统蒙古之剑	产地：波斯地区	CJSH_equip_zhushoujian_1_2	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026050	155	一统蒙古之剑	产地：波斯地区	CJSH_equip_zhushoujian_1_2	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026060	155	凤翔日暮之剑	产地：波斯地区	CJSH_equip_jian_1_8	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026070	155	逼反楚材之剑	产地：波斯地区	CJSH_equip_jian_1_8	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026080	155	金国挽歌之剑	产地：波斯地区	CJSH_equip_jian_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026090	155	贺兰山之剑	产地：波斯地区	CJSH_equip_jian_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026100	167	十夫长名将之剑	产地：蒙古	HAN2_Equip_common_weapon_2_13	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026110	169	百夫长名将之剑	产地：蒙古	HAN2_Equip_common_weapon_2_14	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026120	171	千夫长名将之剑	产地：蒙古	HAN2_Equip_common_weapon_2_15	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026130	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026140	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026150	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026160	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026170	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026180	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026190	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026200	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026210	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026220	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026230	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026240	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026250	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026260	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026270	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026280	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026290	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10026300	155	任务剑	产地：波斯地区	CJSH_equip_jian_1_1	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10027001	155	双鳞剑	产地：莱茵河畔	CJSH_equip_jian_1_2	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																	-1	2
10028000	155	百度护法之剑	产地：蒙古	CJSH_equip_fushoujian_1_6	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028100	155	男爵骑士之剑	产地：蒙古	CJSH_equip_fushoujian_1_10	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028200	155	千寻护法之剑	产地：蒙古	CJSH_equip_jian_1_8	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028300	155	子爵骑士之剑	产地：蒙古	CJSH_equip_zhushoujian_1_4	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028400	169	四象江湖之剑	产地：蒙古	HAN2_Equip_common_weapon_2_14	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028500	171	六合江湖之剑	产地：蒙古	HAN2_Equip_common_weapon_2_15	剑	掉落剑.lmodel	cj_yingguang_huang	0	26d12b																																		2
10028600	161	神龙掌门之剑	产地：西域	CJSH_equip_zhushoujian_1_12	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10028700	173	神赐金牌之剑	产地：西域	HAN2_Equip_shenci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10028701	175	天赐金牌之剑	产地：西域	HAN2_Equip_tianci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10028801	157	世传君主之剑	产地：蒙古	HAN2_Equip_shichuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_世传主剑_01	武器绑定点_01																																2
10028802	159	国传君主之剑	产地：金国	HAN2_Equip_guochuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_国传主剑_01	武器绑定点_01																																2
10028803	161	神传君主之剑	产地：西域	HAN2_Equip_shenchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神传主剑_01	武器绑定点_01																																2
10028804	161	神龙掌门之剑	产地：西域	CJSH_equip_zhushoujian_1_12	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神传主剑_01	武器绑定点_01																																2
10028805	173	神赐金牌之剑	产地：西域	HAN2_Equip_shenci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神赐主剑_01	武器绑定点_01																																2
10028810	163	天传君主之剑	产地：莱茵河畔	HAN2_Equip_tianchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_天传主剑_01	武器绑定点_01																																2
10028811	175	天赐金牌之剑	产地：西域	HAN2_Equip_tianci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_天赐主剑_01	武器绑定点_01																																2
10028850	165	冥传君主之剑	产地：莱茵河畔	HAN2_Equip_mingchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10028851	177	冥赐金牌之剑	产地：西域	HAN2_Equip_mingci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10028852	165	冥传君主之剑	产地：莱茵河畔	HAN2_Equip_mingchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_冥传主剑_01	武器绑定点_01																																2
10028853	177	冥赐金牌之剑	产地：西域	HAN2_Equip_mingci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_冥赐主剑_01	武器绑定点_01																																2
10029000	161	神传远征之剑	产地：西域	CJSH_equip_zhushoujian_1_7	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029001	173	神赐可汗之剑	产地：西域	HAN2_Equip_shenci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029002	161	神龙刺陵之剑	产地：西域	CJSH_equip_zhushoujian_1_12	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029003	163	天传远征之剑	产地：莱茵河畔	CJSH_equip_taozhuang_7_11	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029004	175	天赐可汗之剑	产地：西域	HAN2_Equip_tianci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029005	165	冥传君主之剑	产地：西域	HAN2_Equip_mingchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	ffcc00																																		2
10029010	161	神传远征之剑	产地：西域	CJSH_equip_zhushoujian_1_7	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神传主剑_01	武器绑定点_01																																2
10029011	173	神赐可汗之剑	产地：西域	HAN2_Equip_shenci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神赐主剑_01	武器绑定点_01																																2
10029012	161	神龙刺陵之剑	产地：西域	CJSH_equip_zhushoujian_1_12	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_神传主剑_01	武器绑定点_01																																2
10029013	163	天传远征之剑	产地：莱茵河畔	CJSH_equip_taozhuang_7_11	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_天传主剑_01	武器绑定点_01																																2
10029014	175	天赐可汗之剑	产地：西域	HAN2_Equip_tianci_weapon_1_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_天赐主剑_01	武器绑定点_01																																2
10029015	165	冥传君主之剑	产地：西域	HAN2_Equip_mingchuan_jianxia_5	剑	掉落剑.lmodel	cj_yingguang_huang	0	950cff	武器_冥传主剑_01	武器绑定点_01																																2
#1003XXXX弓																																										-1	
10030010	229	家传之弓	产地：蒙古	HAN2_Equip_jiachuan_4_2	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030020	229	草原短臂弓	产地：蒙古	CJSH_equip_gong_2_10	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030030	229	克烈长臂弓	产地：蒙古	CJSH_equip_gong_1_2	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030040	229	鞑靼硬木弓	产地：蒙古	CJSH_equip_gong_1_4	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030050	229	乃蛮扬手弓	产地：蒙古	CJSH_equip_gong_1_3	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030060	229	乌月怒人弓	产地：金国	CJSH_equip_gong_2_6	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030070	229	凤翔千疾弓	产地：金国	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030080	229	西辽风铃弓	产地：西域	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030090	229	突厥燃眉弓	产地：西域	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	3
10030091	229	金帐寂灭弓	产地：欧洲	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030092	229	中兴荒雷弓	产地：西域	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030093	229	西辽百步弓	产地：西域	CJSH_equip_gong_2_7	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030094	229	碎叶龙舌弓	产地：西域	CJSH_equip_gong_2_10	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030095	229	沙漠万石弓	产地：西域	CJSH_equip_gong_2_11	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030096	229	波斯游子弓	产地：欧洲	CJSH_equip_gong_2_12	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030097	229	基辅神臂弓	产地：欧洲	CJSH_equip_gong_2_5	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030098	229	波兰灵宝弓	产地：欧洲	CJSH_equip_gong_2_2	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030099	229	匈牙利震天弓	产地：欧洲	CJSH_equip_gong_2_3	弓	掉落弓.lmodel	cj_yingguang_huang	0	0bc0cb																																		3
10030201	229	打造弓一级成品	产地：蒙古	CJSH_equip_gong_2_10	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030202	229	打造弓二级成品	产地：莫斯科	CJSH_equip_gong_1_2	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030203	229	打造弓三级成品	产地：波斯地区	CJSH_equip_gong_1_4	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030204	229	打造弓四级成品	产地：莱茵河畔	CJSH_equip_gong_1_3	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030205	229	流光簇	产地：印度地区	CJSH_equip_gong_1_8	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030206	229	打造弓六级成品	产地：西域	CJSH_equip_gong_2_6	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030207	229	打造弓七级成品	产地：南疆	CJSH_equip_gong_2_6	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030208	229	铁马锋	产地：中原地区	CJSH_equip_gong_1_10	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030209	229	打造弓九级成品	产地：波斯地区	CJSH_equip_gong_1_8	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10030210	229	云灭	产地：蒙古	CJSH_equip_gong_1_8	弓	掉落弓.lmodel	cj_yingguang_huang	0	950cff																																	-1	3
10031001	235	新手之弓	产地：蒙古	HAN2_Equip_common_weapon_3_1	弓	掉落弓.lmodel	cj_yingguang_huang	0	ffffff																																	-1	3
10031002	229	废弃	产地：蒙古	CJSH_equip_gong_1_1	弓	掉落弓.lmodel	cj_yingguang_huang	0	ffffff																																	-1	3
10031101	229	草原之弓	产地：蒙古	CJSH_equip_gong_2_10	弓	掉落弓.lmodel	cj_yingguang_huang	0	ffffff																																	-1	3
