INT	STRING												
203813	\quest\yindao\quest_yindao_zhuanzhi_0.lua												
203814	\quest\yindao\quest_yindao_zhuanzhi_1.lua												
203815	\quest\yindao\quest_yindao_zhuanzhi_2.lua												
203816	\quest\yindao\quest_yindao_zhuanzhi_3.lua												
203817	\quest\yindao\quest_yindao_weirenshibiao_0.lua												
203818	\quest\yindao\quest_yindao_weirenshibiao_1.lua												
203819	\quest\yindao\quest_yindao_weirenshibiao_2.lua												
203820	\quest\yindao\quest_yindao_weirenshibiao_3.lua												
203821	\quest\yindao\quest_yindao_junzizhijiao_0.lua												
203822	\quest\yindao\quest_yindao_junzizhijiao_1.lua												
203823	\quest\yindao\quest_yindao_junzizhijiao_2.lua												
203824	\quest\yindao\quest_yindao_junzizhijiao_3.lua												
203825	\quest\yindao\quest_yindao_chucibaishi_0.lua												
203826	\quest\yindao\quest_yindao_chucibaishi_1.lua												
203827	\quest\yindao\quest_yindao_chucibaishi_2.lua												
203828	\quest\yindao\quest_yindao_chucibaishi_3.lua												
203829	\quest\yindao\quest_yindao_zhuanjingtianfu.lua												
#	;新月汗国												
211000	\quest\xinyuehanguo\quest_xinyuehanguo_tongcreate.lua												
211001	\quest\xinyuehanguo\quest_xinyuehanguo_doublemanage.lua												
211002	\quest\xinyuehanguo\quest_xinyuehanguo_fazhankeji.lua												
211003	\quest\xinyuehanguo\quest_xinyuehanguo_shuishou.lua												
211004	\quest\xinyuehanguo\quest_xinyuehanguo_jianshegongcheng.lua												
211005	\quest\xinyuehanguo\quest_xinyuehanguo_shoujiqingbao.lua												
211006	\quest\xinyuehanguo\quest_xinyuehanguo_fadongguozhan.lua												
211007	\quest\xinyuehanguo\quest_xinyuehanguo_choujijunliang.lua												
211008	\quest\xinyuehanguo\quest_xinyuehanguo_biwu.lua												
211009	\quest\xinyuehanguo\quest_xinyuehanguo_yunbiao1.lua												
211010	\quest\xinyuehanguo\quest_xinyuehanguo_yunbiao2.lua												
211011	\quest\xinyuehanguo\quest_xinyuehanguo_yunbiao3.lua												
211012	\quest\xinyuehanguo\quest_xinyuehanguo_richangrenwu.lua												
211013	\quest\xinyuehanguo\quest_xinyuehanguo_monsterparty.lua												
211014	\quest\xinyuehanguo\quest_xinyuehanguo_huodong.lua												
211015	\quest\xinyuehanguo\quest_xinyuehanguo_buchang.lua												
211016	\quest\xinyuehanguo\quest_xinyuehanguo_tuiguang.lua												
211017	\quest\xinyuehanguo\quest_xinyuehanguo_store.lua												
211018	\quest\xinyuehanguo\quest_xinyuehanguo_zahuoshop.lua												
211019	\quest\xinyuehanguo\quest_xinyuehanguo_wuqishop.lua												
211020	\quest\xinyuehanguo\quest_xinyuehanguo_fangjushop.lua												
211021	\quest\xinyuehanguo\quest_xinyuehanguo_shoushishop.lua												
211022	\quest\xinyuehanguo\quest_xinyuehanguo_centerchuansong.lua												
211023	\quest\xinyuehanguo\quest_xinyuehanguo_centerdoctor.lua												
211024	\quest\xinyuehanguo\quest_xinyuehanguo_yaodianshop.lua												
211025	\quest\xinyuehanguo\quest_xinyuehanguo_horseshop.lua												
211026	\quest\xinyuehanguo\quest_xinyuehanguo_wuqilevelup.lua												
211027	\quest\xinyuehanguo\quest_xinyuehanguo_horselevelup.lua												
211028	\quest\xinyuehanguo\quest_xinyuehanguo_eastchuansong.lua												
211029	\quest\xinyuehanguo\quest_xinyuehanguo_eastdoctor.lua												
211030	\quest\xinyuehanguo\quest_xinyuehanguo_northchuansong.lua												
211031	\quest\xinyuehanguo\quest_xinyuehanguo_northdoctor.lua												
211032	\quest\xinyuehanguo\quest_xinyuehanguo_southchuansong.lua												
211033	\quest\xinyuehanguo\quest_xinyuehanguo_southdoctor.lua												
211034	\quest\xinyuehanguo\quest_xinyuehanguo_double.lua												
211035	\quest\xinyuehanguo\quest_xinyuehanguo_tongjoin.lua												
211036	\quest\xinyuehanguo\quest_xinyuehanguo_countryshop1.lua												
211037	\quest\xinyuehanguo\quest_xinyuehanguo_countryshop2.lua												
211038	\quest\xinyuehanguo\quest_xinyuehanguo_biwupk.lua												
211039	\quest\xinyuehanguo\quest_xinyuehanguo_biwunew.lua												
211040	\quest\xinyuehanguo\quest_xinyuehanguo_newchuansong.lua												
211041	\quest\xinyuehanguo\quest_xinyuehanguo_newyaodianshop.lua												
211042	\quest\xinyuehanguo\quest_xinyuehanguo_newdoctor.lua												
211049	\quest\xinyuehanguo\quest_xinyuehanguo_zhongchengdehuoban.lua												
211051	\quest\xinyuehanguo\quest_xinyuehanguo_wushangbujian.lua												
211058	\quest\xinyuehanguo\quest_xinyuehanguo_jewshop1.lua												
211059	\quest\xinyuehanguo\quest_xinyuehanguo_jewshop2.lua												
211060	\quest\xinyuehanguo\quest_xinyuehanguo_jewshop3.lua												
211061	\quest\xinyuehanguo\quest_xinyuehanguo_qichengshop1.lua												
211062	\quest\xinyuehanguo\quest_xinyuehanguo_qichengshop2.lua												
211063	\quest\xinyuehanguo\quest_xinyuehanguo_jewshop4.lua												
211064	\quest\xinyuehanguo\quest_xinyuehanguo_newchuansong1.lua												
222002	\quest\hannanhecaoyuan\quest_hannanhecaoyuan_doctor.lua												
223001	\quest\tataerbu\quest_tataerbu_tiemuzhen.lua												
223002	\quest\tataerbu\quest_tataerbu_shenwen.lua												
#	;敦煌王城												
256000	\quest\dunhuangwangcheng\quest_migong2wangcheng.lua												
256001	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_qicheng_talk.lua												
256008	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_f_out_lunhui.lua												
256009	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_x_churushijie.lua												
256010	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_f_out.lua												
256011	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_deathoutwangcheng.lua												
256012	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_deathoutbianjing.lua												
256013	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_deathoutdadu.lua												
256014	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_deathoutweihai.lua												
256015	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_deathoutdadu1.lua												
256052	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_qichengzhiyin2.lua												
256055	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_zhubao.lua												
256056	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_shituan.lua												
256057	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_kaoyu.lua												
256100	\quest\dunhuangwangcheng\quest_10langmanshenjian.lua												
256101	\quest\dunhuangwangcheng\quest_15xiongdishenjian.lua												
256102	\quest\dunhuangwangcheng\quest_20fuchoushenjian.lua												
256103	\quest\dunhuangwangcheng\quest_25rongrenshenjian.lua												
256104	\quest\dunhuangwangcheng\quest_30yingxiongshenjian.lua												
256105	\quest\dunhuangwangcheng\quest_35zhihuishenjian.lua												
256106	\quest\dunhuangwangcheng\quest_40rongyushenjian.lua												
256107	\quest\dunhuangwangcheng\quest_50beitongshenjian.lua												
256108	\quest\dunhuangwangcheng\quest_55guangrongshenjian.lua												
256109	\quest\dunhuangwangcheng\quest_60liejinshenjian.lua												
256110	\quest\dunhuangwangcheng\quest_45zhenqingshenjian.lua												
256111	\quest\dunhuangwangcheng\quest_70xinyangshenjian.lua												
256112	\quest\dunhuangwangcheng\quest_65yuzhaoshenjian.lua												
256113	\quest\dunhuangwangcheng\quest_75beigeshenjian.lua												
256114	\quest\dunhuangwangcheng\quest_80chouhenshenjian.lua												
256115	\quest\dunhuangwangcheng\quest_84zhanshenshenjian.lua												
256116	\quest\dunhuangwangcheng\quest_88xizhengshenjian.lua												
256200	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yindao_1.lua												
256201	\quest\dunhuangwangcheng\yindao_jineng_0.lua												
256202	\quest\dunhuangwangcheng\yindao_jineng_1.lua												
256203	\quest\dunhuangwangcheng\yindao_jineng_2.lua												
256204	\quest\dunhuangwangcheng\yindao_jineng_3.lua												
256205	\quest\dunhuangwangcheng\yindao_jineng_4.lua												
256206	\quest\dunhuangwangcheng\yindao_jineng_5.lua												
256207	\quest\dunhuangwangcheng\yindao_meiweijiayao.lua												
256209	\quest\dunhuangwangcheng\yindao_jineng_twenty0.lua												
256210	\quest\dunhuangwangcheng\yindao_jineng_twenty1.lua												
256211	\quest\dunhuangwangcheng\yindao_jineng_twenty2.lua												
256212	\quest\dunhuangwangcheng\yindao_jineng_twenty3.lua												
256213	\quest\dunhuangwangcheng\yindao_jineng_twenty4.lua												
256214	\quest\dunhuangwangcheng\yindao_jineng_twenty5.lua												
256216	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_28yindao.lua												
256217	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_zhuangbeiyd.lua												
256218	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_daxingyd.lua												
256219	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_dakongyd.lua												
256220	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_xiangqianyd.lua												
256221	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_cailiaoyindao.lua												
256222	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_32yindao.lua												
256223	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_33yindao.lua												
256224	\quest\dadu\quest_dadu_wanfayd1.lua												
256225	\quest\dadu\quest_dadu_wanfayd2.lua												
256226	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_swzhuangbei.lua												
256227	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lyzhuangbei.lua												
256228	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_longyanshi.lua												
256229	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lingshuangyd.lua												
256232	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_rubangyindao.lua												
256233	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_zhaohuanyd.lua												
256234	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipmuji.lua												
256235	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipshitu.lua												
256236	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_zhaohuanitem.lua												
256237	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_da6xingyd.lua												
256238	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_banghuirenwu.lua												
256239	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yiguorenwu.lua												
256240	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_xiaoshishenshou.lua												
256241	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_bixudeyaopin.lua												
256242	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_wushiwanshitong.lua												
256243	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_jianxiawanshitong.lua												
256244	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_qishewanshitong.lua												
256245	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_huoqiangwanshitong.lua												
256246	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_xianzhiwanshitong.lua												
256247	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_samanwanshitong.lua												
256248	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_qiulongdaodemengyan.lua												
256249	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_youcunyouqu.lua												
256250	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_qichenghuifu.lua												
256251	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_shilianyongyetianlao.lua												
256252	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_longyanshi1.lua												
256253	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_longyanshi2.lua												
256254	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_longyanshi3.lua												
256255	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_longyanshi0.lua												
256256	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level40_loulan.lua												
256257	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level40_tianshan.lua												
256258	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level40_kunlun.lua												
256259	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level40_duanghuang.lua												
256260	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lyzhuangbei_loulan.lua												
256261	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lyzhuangbei_tianshan.lua												
256262	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lyzhuangbei_kunlun.lua												
256263	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_lyzhuangbei_duanghuang.lua												
256264	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_banghuirenwu_loulan.lua												
256265	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_banghuirenwu_tianshan.lua												
256266	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_banghuirenwu_kunlun.lua												
256267	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_banghuirenwu_dunhuang.lua												
256268	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yiguorenwu_loulan.lua												
256269	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yiguorenwu_tianshan.lua												
256270	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yiguorenwu_kunlun.lua												
256271	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_yiguorenwu_dunhuang.lua												
256272	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_rubangyindao_loulan.lua												
256273	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_rubangyindao_tianshang.lua												
256274	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_rubangyindao_kunlun.lua												
256275	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_rubangyindao_dunhuang.lua												
256280	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipshitu_loulan.lua												
256281	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipshitu_tianshan.lua												
256282	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipshitu_kunlun.lua												
256283	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipshitu_dunhuang.lua												
256284	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level30_loulan.lua												
256285	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level30_tianshan.lua												
256286	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level30_kunlun.lua												
256287	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_level30_dunhuang.lua												
256288	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_33yindao_loulan.lua												
256289	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_33yindao_tianshan.lua												
256290	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_33yindao_kunlun.lua												
256291	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_33yindao_dunhuang.lua												
256292	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_da6xingyd_loulan.lua												
256293	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_da6xingyd_tianshan.lua												
256294	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_da6xingyd_kunlun.lua												
256295	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_da6xingyd_dunhuang.lua												
256296	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipmuji1.lua												
256297	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipmuji2.lua												
256298	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_vipmuji3.lua												
256299	\quest\yindao\quest_dadu_level50.lua												
256300	\quest\yindao\quest_dadu_level60.lua												
256301	\quest\yindao\quest_dadu_level70.lua												
256302	\quest\yindao\quest_dadu_level80.lua												
256303	\quest\dunhuangwangcheng\quest_dunhuangwangcheng_zhuangbeimingke.lua												
#	;边境												
260000	\quest\bianjing\quest_bianjing_35_loopsongxin.lua												
260001	\quest\bianjing\quest_bianjing_35_loopsongxin2.lua												
260002	\quest\bianjing\quest_bianjing_guojiafuli_loulan_1.lua												
260003	\quest\bianjing\quest_bianjing_guojiafuli_loulan_2.lua												
260004	\quest\bianjing\quest_bianjing_guojiafuli_loulan_3.lua												
260005	\quest\bianjing\quest_bianjing_guojiafuli_loulan_4.lua												
260006	\quest\bianjing\quest_bianjing_guojiafuli_tianshan_1.lua												
260007	\quest\bianjing\quest_bianjing_guojiafuli_tianshan_2.lua												
260008	\quest\bianjing\quest_bianjing_guojiafuli_tianshan_3.lua												
260009	\quest\bianjing\quest_bianjing_guojiafuli_tianshan_4.lua												
260010	\quest\bianjing\quest_bianjing_guojiafuli_kunlun_1.lua												
260011	\quest\bianjing\quest_bianjing_guojiafuli_kunlun_2.lua												
260012	\quest\bianjing\quest_bianjing_guojiafuli_kunlun_3.lua												
260013	\quest\bianjing\quest_bianjing_guojiafuli_kunlun_4.lua												
260014	\quest\bianjing\quest_bianjing_guojiafuli_dunhuang_1.lua												
260015	\quest\bianjing\quest_bianjing_guojiafuli_dunhuang_2.lua												
260016	\quest\bianjing\quest_bianjing_guojiafuli_dunhuang_3.lua												
